hadithnumber,text,book,hadith,arabicnumber
7424,"D'après Anas Ibn Mâlik (que Dieu l'agrée), l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) a dit : ""Trois choses accompagnent le cercueil de la personne morte : deux retournent et une seule reste avec lui. Ces trois choses sont sa famille, sa fortune et l'ensemble de ses œuvres; celles qui retournent sont : sa famille et sa fortune; et celle qui reste avec lui c'est : l'ensemble de ses œuvres",55,8,2960
7425,"D'après 'Amr Ibn 'Awf (que Dieu l'agrée), l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) chargea Abou 'Ubayda Ibn Al-Jarrâh d'aller chercher le tribut du Bahreïn. Après s'être réconcilié avec les habitants du Bahreïn, l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) leur avait donné pour chef Al-'Alâ' Ibn Al-Hadramî. Comme Abou 'Ubayda retourna avec l'argent du Bahreïn, la nouvelle de son arrivée (Abou 'Ubayda) se répandit parmi les 'Ansâr. Ceux-ci firent avec le Prophète (paix et bénédiction de Dieu sur lui) la prière de fajr (l'aurore); une fois la prière achevée, le Prophète (paix et bénédiction de Dieu sur lui) voulut s'en aller, mais les 'Ansâr l'abordèrent. Alors, souriant à leur vue, le Prophète (paix et bénédiction de Dieu sur lui) dit : ""Vous avez, j'imagine, entendu que Abou 'Ubayda avait apporté quelque chose du Bahreïn?"". - ""Oui, ô Envoyé de Dieu"", répondirent-ils. - ""Réjouissez-vous donc, et espérez obtenir ce qui vous causera la joie. Par Dieu! Ce n'est pas la pauvreté que je redoute pour vous; je redoute plutôt que les biens de l'ici-bas ne vous soient largement offerts comme ils l'ont été à vos devanciers et que, dans votre émulation à les acquérir, vous ne trouviez, comme eux, votre perte",55,9,2961.01
7426,,55,10,2961.02
7427,,55,11,2962
7428,,55,12,2963.01
7429,,55,13,2963.02
7430,,55,14,2963.03
7431,"D'après Abou Hourayra (que Dieu l'agrée), Il a entendu l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) dire : Il y avait parmi les israélites, trois hommes, un lépreux, un chauve et un aveugle, que Dieu trouva bon d'éprouver. Ainsi, Il leur dépêcha un Ange; celui-ci alla trouver le lépreux et lui dit : ""Quelle est la chose qui te serait le plus agréable?"". - ""Un beau teint, une belle peau, lui répondit-il, et la guérison de cette maladie qui me rend répugnant aux yeux des gens"". L'Ange ayant passé sa main sur cet homme, les taches de la lèpre disparurent et firent place à un beau teint et à une belle peau. - ""Quel est le bien que tu préfères?"", ajouta l'Ange - ""Les chameaux, répondit-il - ou suivant une variante les vaches"". ('Ishâq a douté sur ce point; toutefois, l'un des deux hommes : le lépreux et le chauve répondit ""les chameaux"" et l'autre ""les vaches""). On lui donna une chamelle pleine de dix mois et l'Ange lui dit : ""Que Dieu te la bénisse!"". L'Ange alla ensuite trouver le chauve et lui demanda : ""Quelle chose te sera le plus agréable?"". - ""Une belle chevelure, répondit-il, car les gens me trouvent ainsi répugnant"". L'Ange passa alors sa main sur la tête du chauve, celle-ci se couvrit d'une belle chevelure. - ""Et maintenant, ajouta l'Ange, quel est le bien que tu préfères le plus?"". - ""Les vaches"", reprit-il. On lui donna une vache pleine et l'Ange lui dit : ""Que Dieu te la bénisse!"". Allant ensuite vers l'aveugle, l'Ange lui demanda quelle chose lui serait le plus agréable. - ""Ce serait, répondit l'aveugle, que Dieu me rende la vue afin que je puisse voir les hommes"". L'Ange passa alors sa main sur les yeux de l'aveugle et Dieu lui rendit alors la vue. - ""Et maintenant, ajouta-il, quel est le bien que tu préfères le plus?"". - ""Les moutons"", reprit-il. On lui donna une brebis pleine qui allait mettre bas. Les trois femelles ayant mis bas, le premier homme eut bientôt une vallée remplie de chameaux, le second une vallée remplie de bœufs et le troisième une vallée remplie de moutons. Quelque temps après cela, l'Ange, reprenant la figure d'un lépreux, vint trouver le lépreux d'autrefois et lui dit : ""Je suis un homme malheureux, j'ai perdu en voyage toutes mes ressources et aujourd'hui il ne me reste que de m'adresser à Dieu et à toi. Au nom de Celui qui t'a donné un beau teint et une belle peau ainsi qu'une grande fortune, je te demande de me donner un chameau qui me permette d'achever mon voyage"". - ""J'ai de nombreuses charges"", répondit l'homme. - ""Mais, répliqua-il (l'Ange), il me semble bien te reconnaître. N'étais-tu pas un lépreux d'aspect répugnant et sans ressources, et Dieu ne t'a-t-Il pas donné (tout ce que tu as)?"". - ""Par contre, tout ce bien je l'ai hérité de mes ancêtres"". - ""Si tu mens répliqua l'Ange, puisse Dieu te faire redevenir comme tu étais!"". Puis, prenant le visage d'un chauve, l'Ange alla trouver le chauve d'autrefois et lui tint les mêmes propos et obtint de lui la même réponse. - ""Si tu mens, riposta l'Ange, puisse Dieu te faire redevenir comme tu étais!"". Enfin l'Ange, prenant le visage d'un aveugle, se présenta à l'aveugle d'autrefois et lui dit : ""Je suis un malheureux voyageur, j'ai perdu en voyage toutes mes ressources et aujourd'hui il ne me reste qu'à m'adresser à Dieu et à toi. Au nom de Celui qui t'a rendu la vue, je te demande un mouton afin que je puisse achever mon voyage"". - ""J'étais aveugle, répondit l'homme et Dieu m'a rendu la vue. Prends ce que tu voudras, car, par Dieu, je ne te contesterai pas quoi que ce soit que tu prendras"". - ""Garde ton bien, répliqua l'Ange. C'était seulement pour vous éprouver (tous les trois). Dieu est Satisfait de toi et Il maudit tes deux compagnons",55,15,2964
7432,,55,16,2965
7433,"Sa'd (que Dieu l'agrée) a dit : Je suis le premier des Arabes à lancer une flèche dans la voie de Dieu; je nous vois encore faisant des expéditions avec l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) et n'ayant rien autre chose à manger que des feuilles de hubla (variété d'acacia) et ce samur (sorte de mimosa), au point que nos défécations ressemblaient à celles des moutons. Malgré cela (c.-à-d. mon ancienneté dans l'islam), un beau matin, les Banû 'Asad sont venus me corriger (en m'enseignant) les règles de la religion! Je suis déçu alors et mon œuvre est vaine! (Ibn Numayr n'a pas mentionné ""alors)",55,17,2966.01
7434,,55,18,2966.02
7435,,55,19,2967.01
7436,,55,20,2967.02
7437,,55,21,2967.03
7438,,55,22,2968
7439,,55,23,2969
7440,,55,24,1055.02
7441,,55,25,1055.03
7442,,55,26,1055.04
7443,"Aïcha (que Dieu soit satisfait d'elle) a dit : ""Depuis le jour de l'arrivée de Muhammad à Médine et jusqu'au moment de sa mort, sa famille ne mangea jamais à satiété le pain de froment trois jours de suite",55,27,2970.01
7444,,55,28,2970.02
7445,,55,29,2970.03
7446,,55,30,2970.04
7447,,0,0,
7448,,0,0,
7449,,0,0,
7450,,0,0,
7451,,0,0,
7452,,0,0,
7453,,0,0,
7454,,0,0,
7455,,0,0,
7456,,0,0,
7457,,0,0,
7458,,0,0,
7459,,0,0,
7460,,0,0,
7461,,0,0,
7462,,0,0,
7463,,0,0,
7464,,55,47,2980.01
7465,,55,48,2980.02
7466,,55,49,2981.01
7467,,55,50,2981.02
7468,,55,51,2982
7469,,55,52,2983
7470,,55,53,533.03
7471,,55,54,533.04
7472,,55,55,533.05
7473,,55,56,2984.01
7474,,55,57,2984.02
7475,,55,58,2985
7476,,55,59,2986
7477,,55,60,2987.01
7478,,55,61,2987.02
7479,,55,62,2987.03
7480,,55,63,2987.04
7481,,55,64,2988.01
7482,,55,65,2988.02
7483,,55,66,2989.01
7484,,55,67,2989.02
7485,,55,68,2990
7486,,55,69,2991.01
7487,,55,70,2991.02
7488,"D'après Anas Ibn Mâlik (que Dieu l'agrée), Deux hommes éternuèrent en présence du Prophète (paix et bénédiction de Dieu sur lui), celui-ci dit alors à l'un d'eux : ""Que Dieu te fasse miséricorde!"". L'autre homme demanda alors au Prophète : ""Pourquoi quand untel a éternué, tu lui as dit : Que Dieu te fasse miséricorde, alors que lorsque moi j'ai éternué tu ne m'as rien dit?"". - ""Cet homme, répondit le Prophète, a loué Dieu après avoir éternué, tandis que toi, tu ne l'as pas fait",55,71,2992
7489,,55,72,2993
7490,"D'après Abou Hourayra (que Dieu l'agrée), le Prophète (paix et bénédiction de Dieu sur lui) a dit : ""Le bâillement provient du diable; lorsque l'un de vous a envie de bâiller, qu'il essaye d'étouffer son bâillement autant qu'il peut"". A propos de la souris",55,73,2994
7491,,55,74,2995.01
7492,,55,75,2995.02
7493,,55,76,2995.03
7494,,55,77,2995.04
7495,,55,78,2996
7496,,55,79,2997.01
7497,,55,80,2997.02
7498,"D'après Abou Hourayra (que Dieu l'agrée), le Prophète (paix et bénédiction de Dieu sur lui) a dit : ""Le Croyant ne doit pas se laisser piquer deux fois (par un animal) sortant d'un même trou"". Interdiction de l'excès de l'éloge",0,0,
7499,,0,0,
7500,,55,82,2999
7501,"D'après Abou Bakra (que Dieu l'agrée), Un homme ayant fait l'éloge d'un autre devant le Prophète (paix et bénédiction de Dieu sur lui), celui-ci dit : ""Mais malheureux! Tu coupes le cou à ton ami, tu coupes le cou à ton ami"". Et il répéta ces mots à plusieurs reprises, puis il ajouta : ""Celui d'entre vous qui tient absolument à faire l'éloge de son coreligionnaire doit dire : Je crois qu'untel est -et Dieu sait bien ce qu'il est et Il lui en tiendra compte- qu'il est tel et tel",55,83,3000.01
7502,,55,84,3000.02
7503,,55,85,3000.03
7504,"Abou Moûsa (que Dieu l'agrée) a dit : Le Prophète (paix et bénédiction de Dieu sur lui), ayant entendu un homme faire l'éloge d'un autre ou le faire d'une manière exagérée, dit : ""Vous avez tuer cet homme?, -ou suivant une variante-, vous lui avez brisé le dos"". Jugement porté sur l'enregistrement de la science",55,86,3001
7505,,55,87,3002.01
7506,,55,88,3002.02
7507,,55,89,3002.03
7508,,55,90,3003
7509,"D'après 'Aïcha (que Dieu soit satisfait d'elle), 'Urwa a dit : Un jour, comme Abou Hourayra transmettait les hadiths du Prophète, il disait à 'Aïcha : ""Ecoute, ô maîtresse de céans! Ecoute, ô maîtresse de céans!"" (pour qu'elle approuve ce qu'il dit). 'Aïcha faisait alors la prière, et quand elle la termina, elle dit à 'Urwa : ""Entends-tu ce qu'il disait? Le Prophète (paix et bénédiction de Dieu sur lui), quant à lui, faisait ses récits, (si lentement qu') on aurait pu compter ses paroles"". L'authentique de Mouslim 55 - Exégèse",55,91,2493.02
7510,,55,92,3004
7511,,55,93,3005
7512,,0,0,
7513,,0,0,
7514,,0,0,
7515,,0,0,
7516,,0,0,
7517,,0,0,
7518,,0,0,
7519,,0,0,
7520,,55,94,3014
7521,,55,95,2009.03
7522,,55,96,2009.04
7523,,56,1,3015
7524,,56,2,3016
7525,"D'après 'Umar (que Dieu l'agrée), Tariq Ibn Chihâb rapporte que les juifs disaient à 'Umar : ""Vous récitez un verset dont le jour de la révélation aurait été pour nous un jour de fête si le verset nous avait été révélé"". - ""Je sais, répondit 'Umar, quand ce verset a été révélé, où il a été révélé et l'endroit où était l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) lorsqu'il a reçu cette révélation. C'était le jour de 'Arafa - Sufyân ajouta : Je doute si c'était un jour de vendredi-, pendant que l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) se tenait sur 'Arafa et disait : ""Aujourd'hui, j'ai parachevé pour vous votre religion et j'ai accompli sur vous Mon bienfait",56,3,3017.01
7526,,56,4,3017.02
7527,,56,5,3017.03
7528,"D'après 'Aïcha (que Dieu soit satisfait d'elle), 'Urwa Ibn Az-Zubayr transmet qu'ayant interrogé 'Aïcha au sujet de ce verset : Et si vous craignez de n'être pas justes envers les orphelins,... Il est permis d'épouser deux, trois, quatre, parmi les femmes qui vous plaisent... elle dit : ""Ô fils de ma sœur, il s'agit du tuteur qui a la garde d'une orpheline et qui peut convoiter sa fortune et sa beauté et vouloir l'épouser, en lui assignant une dot inférieure à celle qui est de règle pour ses pareilles et qu'un autre pourrait lui assigner. Dieu a donc interdit aux tuteurs d'épouser les orphelines dont ils ont la garde, à moins qu'ils ne soient équitables envers elles en leur assignant une dot complète; sinon ils peuvent épouser n'importe qu'elle autre parmi les femmes qui leur plaisent"". 'Urwa ajouta que 'Aïcha avait dit que certains fidèles ayant demandé des éclaircissements au sujet de ce verset à l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui), Dieu révéla le verset suivant : Et ils te consultent à propos de ce qui a été décrété au sujet des femmes. Dis : Dieu vous donne Son décret là-dessus, en plus de ce qui vous est récité dans le Livre, au sujet des orphelines auxquelles vous ne donnez pas ce qui leur a été prescrit et que vous désirez épouser,... 'Aïcha poursuivit : ""Ce que Dieu désigne par ce qui vous est récité dans le Livre est le verset où Il dit : Et si vous craignez de n'être pas justes envers les orphelins,... Il est permis d'épouser deux, trois ou quatre, parmi les femmes qui vous plaisent... ""Quant à ce verset, reprit 'Aïcha : Et que vous désirez épouser il s'applique à la répugnance que vous éprouvez pour la pupille orpheline lorsqu'elle a peu de fortune et peu de beauté. Aussi, Dieu a-t-Il défendu de rechercher en mariage les pupilles quand elles sont riches et belles, à moins de se montrer équitable envers elles, parce que ce désir ne se manifeste pas quand les pupilles ont peu de fortune et peu de beauté",56,6,3018.01
7529,,56,7,3018.02
7530,,56,8,3018.03
7531,,56,9,3018.04
7532,,56,10,3018.05
7533,,56,11,3019.01
7534,"D'après 'Aïcha (que Dieu soit satisfait d'elle), Pour ce qui est de ces mots de Dieu, l'Exalté : S'il est pauvre, alors qu'il en utilise raisonnablement ont été révélés au sujet du tuteur chargé de prendre soin des biens de l'orphelin, quand il est pauvre, il peut prélever avec discrétion de quoi se nourrir (à condition qu'il en ait besoin) en raison des services qu'il rend (à l'orphelin)",56,12,3019.02
7535,,56,13,3019.03
7536,"D'après 'Aïcha (que Dieu soit satisfait d'elle), ""Ces mots du Coran : Quand ils vous vinrent d'en haut et d'en bas (de toutes parts) et que les regards étaient troublés et les cœurs remontaient aux gorges... firent allusion au jour du Fossé",56,14,3020
7537,"Aïcha (que Dieu soit satisfait d'elle) a dit : Ces mots du Coran : Et si une femme craint de son mari abandon ou indifférence... furent révélés au sujet de la femme dont le mari, ayant passé une longue période avec elle, veut la répudier et qui lui dit alors : ""Ne me répudie pas, retiens-moi et je te fais remise de tout ce que tu devrais me fournir",56,15,3021.01
7538,,56,16,3021.02
7539,,56,17,3022.01
7540,,56,18,3022.02
7541,"D'après Sa'îd Ibn Jubayr (que Dieu l'agrée), les gens de Kûfa n'étant pas d'accord sur le sens de ce verset : Quiconque tue intentionnellement un Croyant, sa rétribution alors sera l'Enfer.., je me rendis auprès d'Ibn 'Abbâs pour le consulter à ce sujet et il me répondit : ""C'est un des derniers versets révélés et rien ne l'a abrogé",56,19,3023.01
7542,,56,20,3023.02
7543,,56,21,3023.03
7544,,56,22,3023.04
7545,,56,23,3023.05
7546,,56,24,3024.01
7547,,56,25,3024.02
7548,"Ibn 'Abbâs (رضي الله عنهما) a dit : Un groupe de musulmans ayant rencontrés un homme conduisant son troupeau. Celui-ci leur dit : ""Que la paix soit sur vous"". Les musulmans le tuèrent et prirent son petit troupeau. C'est à cette occasion que fut révélé ce verset Et ne dites pas à quiconque vous adresse le salut (de l'islam) : tu n'es pas Croyant Ibn 'Abbâs lut le mot ""as-salama"" as-salâm",56,26,3025
7549,"D'après Al-Barâ' (que Dieu l'agrée), Quand les 'Ansâr accomplissaient le grand pèlerinage (le Hajj) et qu'ils rentraient chez eux, ils n'entraient point par la porte de leur maison, mais par l'arrière. Un homme des 'Ansâr étant rentré chez lui par la porte, on lui en fit le reproche et c'est alors que fut révélé ce verset : Et ce n'est pas un acte de bienfaisance que de rentrer chez vous par l'arrière des maisons. Ceux qu'ils invoquent, cherchent (eux-mêmes) à qui mieux, le moyen de se rapprocher le plus du Seigneur",56,27,3026
7550,,56,28,3027
7551,,56,29,3028
7552,,56,30,3029.01
7553,,56,31,3029.02
7554,,56,32,3030.01
7555,,0,0,
7556,,56,34,3030.04
7557,"D'après 'Abdoullâh Ibn Mas'oûd (que Dieu l'agrée), ce verset : Ceux qu'ils invoquent, cherchent (eux-mêmes) à qui mieux, le moyen de se rapprocher le plus du Seigneur. évoque un groupe des djinns qui étaient adorés et qui embrassèrent l'islam, tandis que ceux qui les adoraient, continuaient à les adorer, ces djinns se convertirent à l'islam. Des sourates ""At-Tawba"", ""Al-'Anfâl"" et ""Al-Hachr",0,0,
7558,"D'après Ibn 'Abbâs (رضي الله عنهما), Sa'îd Ibn Jubayr a dit : Comme j'interrogeais Ibn 'Abbâs sur la sourate At-Tawba, il me répondit : ""Cette sourate est celle qui couvre de honte; elle n'a cessé d'être révélée à propos des uns et des autres, au point que l'on crut que personne ne manquerait d'y être nommé"". - ""Et la sourate Al-'Anfâl?"". - ""Elle a été révélée à l'occasion de Badr"". - ""Et la sourate Al-Hachr?"". - ""Elle a été révélée au sujet des Banû An-Nadîr"". Du verset concernant l'interdiction du vin",56,35,3031
7559,"Ibn 'Omar (رضي الله عنهما) a dit : Un jour, 'Umar fit le prône dans la chaire de l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui). Il loua Dieu et Le glorifia, puis dit : ""La Révélation vous interdit le vin qui provenait alors de cinq sources : le froment, l'orge, les dattes, le raisin et le miel. Le vin est tout ce qui voile l'intelligence. Il y a trois questions sur lesquelles j'aurais voulu que l'Envoyé de Dieu (paix et bénédiction de Dieu sur lui) nous fixât avant de nous quitter pour toujours : l'héritage du grand-père, l'héritage du défunt qui n'a pas d'héritiers et quelques-uns des problèmes concernant l'intérêt usuraire"". A propos de ce verset : ""Voici deux clans adverses qui disputaient au sujet de leur Seigneur",56,36,3032.01
